fire_date,daily_fire_count,daily_acres_burned,avg_fire_size,max_fire_size,avg_lat,avg_lon,fires_7day,fires_30day,acres_7day,acres_30day
2011-04-14,10.0,4.48,0.44800000000000006,1.0,35.699309422,-118.903375589,49.0,162.0,127.48999999985264,1050.53
2011-04-15,12.0,7.0200000000000005,0.5850000000000001,5.3,34.82042766666667,-117.83072153666666,57.0,171.0,133.97999999985265,1057.26
2011-04-16,16.0,21.13,1.320625,12.0,35.166605319375,-118.369327381875,67.0,182.0,151.74999999985263,1077.6899999999998
2011-04-17,11.0,9.0,0.8181818181818182,4.1,34.977662848181815,-118.51310043454545,68.0,186.0,47.449999999852665,233.71999999999989
2011-04-18,5.0,1.07,0.21400000000000002,0.5,37.396034488,-120.31455622200001,68.0,185.0,47.08999999985266,232.38999999999987
2011-04-19,8.0,5.16,0.645,2.25,36.867956055,-120.102094305,66.0,190.0,49.18999999985266,237.33999999999986
2011-04-20,6.0,3.33,0.555,3.0,35.99598346333334,-119.45304590666666,68.0,196.0,51.18999999985266,240.66999999999987
2011-04-21,11.0,5.63,0.5118181818181818,1.0,35.904407272727276,-119.33406627272728,69.0,206.0,52.33999999985266,245.79999999999987
2011-04-22,7.0,103.36,14.765714285714285,100.0,36.837459794285714,-120.24870239714286,64.0,208.0,148.67999999985267,326.2999999999999
2011-04-23,16.0,2.17,0.135625,0.5,35.070539437499995,-118.7358905,64.0,223.0,129.71999999985266,326.96999999999986
2011-04-24,11.0,4.04,0.36727272727272725,1.0,35.179215808181816,-118.52940770727272,64.0,233.0,124.75999999985265,330.90999999999985
2011-04-25,6.0,2.41,0.40166666666666667,1.0,35.64179892666667,-119.41590729666666,65.0,238.0,126.09999999985266,333.2199999999999
2011-04-26,17.0,310.85,18.28529411764706,300.0,36.09091812411765,-119.25074428764707,74.0,253.0,431.7899999998527,644.04
2011-04-27,22.0,8.72,0.3963636363636364,3.0,35.91171309090909,-119.08736482363635,90.0,274.0,437.1799999998527,652.7499999999999
2011-04-28,20.0,16.63,0.8314999999999999,3.0,35.9064740555,-119.128586628,99.0,289.0,448.1799999998527,666.4699999999999
2011-04-29,29.0,26.759999999999998,0.9227586206896551,12.2,37.45526945206896,-120.62513021068965,121.0,315.0,371.5799999998527,689.6299999999999
2011-04-30,40.0,89.01,2.22525,30.0,36.400167646,-119.7158720035,145.0,348.0,458.4199999998527,774.78
2011-05-01,28.0,23.15,0.8267857142857142,5.0,36.08424484928572,-119.44287367035714,162.0,367.0,477.5299999998527,794.5
2011-05-02,36.0,217.76,6.0488888888888885,187.0,36.60660253083333,-119.77952819138889,192.0,395.0,692.8799999998527,1009.13
2011-05-03,25.0,70.5,2.82,61.5,35.83450144,-119.0900171244,200.0,412.0,452.52999999985263,1075.81
2011-05-04,33.0,18.990000000000002,0.5754545454545456,3.0,36.71303396272727,-119.94589143787879,211.0,434.0,462.7999999998526,1092.7
2011-05-05,31.0,73.85,2.3822580645161286,50.0,36.823568372580645,-120.05416859483871,222.0,458.0,520.0199999998526,1164.83
2011-05-06,39.0,197.58,5.0661538461538465,160.0,36.2676863074359,-119.55364032205128,232.0,484.0,690.8399999998527,1347.65
2011-05-07,21.0,22.56,1.0742857142857143,10.0,36.20842180428571,-119.43247973047619,213.0,499.0,624.3899999998526,1368.17
2011-05-08,26.0,317.62,12.216153846153846,150.0,36.125966653846156,-119.51230491461538,211.0,521.0,918.8599999998527,1685.2599999999998
2011-05-09,25.0,42.07,1.6828,17.5,36.920128319999996,-120.16501428,200.0,540.0,743.1699999998527,1723.97
2011-05-10,29.0,26.88,0.9268965517241379,5.0,36.897940708965514,-120.23498286206896,204.0,559.0,699.5499999998527,1637.55
2011-05-11,25.0,30.22,1.2087999999999999,7.8,35.95271548,-119.26247012440001,196.0,579.0,710.7799999998526,1666.34
2011-05-12,38.0,920.4599999999999,24.222631578947368,832.0,36.49177150605263,-119.66070288289474,203.0,607.0,1557.3899999998525,2583.74
2011-05-13,30.0,26.23,0.8743333333333333,7.0,36.82464773,-119.95881394033333,194.0,633.0,1386.0399999998526,2608.64
2011-05-14,19.0,289.81,15.253157894736843,209.6,37.356136268947374,-120.56434612842105,192.0,642.0,1653.2899999998524,2893.97
2011-05-15,9.0,55.58,6.1755555555555555,35.0,34.91236348111111,-117.96352055555556,175.0,639.0,1391.2499999998527,2942.53
2011-05-16,16.0,17.3,1.08125,5.0,35.808387208125,-119.034280020625,166.0,639.0,1366.4799999998527,2938.7
2011-05-17,7.0,3.2199999999999998,0.45999999999999996,1.0,35.409573,-118.95536,144.0,635.0,1342.8199999998526,2932.92
2011-05-18,9.0,752.82,83.64666666666668,751.0,35.85776422222222,-119.18641577777778,128.0,639.0,2065.4199999998527,3684.6699999999996
2011-05-19,19.0,11.84,0.6231578947368421,5.0,36.786489,-120.24210243263157,109.0,650.0,1156.7999999998526,3691.35
2011-05-20,29.0,91.37,3.150689655172414,55.0,37.01180456689655,-120.37694631793103,108.0,673.0,1221.9399999998527,3779.39
2011-05-21,29.0,120.64999999999999,4.160344827586207,104.6,36.02469186586207,-119.23313126034482,118.0,691.0,1052.7799999998526,3894.41
2011-05-22,25.0,449.65,17.986,217.0,36.447508475599996,-119.3718334848,134.0,709.0,1446.8499999998526,4240.7
2011-05-23,23.0,45.59,1.9821739130434783,25.0,36.22769520782609,-119.57945428,141.0,716.0,1475.1399999998528,4284.12
2011-05-24,23.0,120.66999999999999,5.246521739130435,100.1,35.57822197086956,-119.05829051695652,157.0,728.0,1592.5899999998528,4400.75
2011-05-25,31.0,290.43,9.368709677419355,206.0,35.09788230806451,-118.96946815774194,179.0,753.0,1130.1999999998527,4688.7699999999995
2011-05-26,27.0,66.32,2.456296296296296,20.0,35.19745173259259,-118.83504794629629,187.0,763.0,1184.6799999998527,4444.24
2011-05-27,28.0,1150.08,41.074285714285715,1122.0,36.574356948571435,-120.07524694857143,186.0,769.0,2243.3899999998525,5585.6
2011-05-28,29.0,377.28,13.009655172413792,229.0,35.35092611517241,-118.81494068206896,186.0,778.0,2500.019999999852,5946.25
2011-05-29,28.0,572.83,20.458214285714288,382.0,36.02662996,-119.40714994428572,189.0,777.0,2623.199999999853,6492.32
2011-05-30,33.0,21.32,0.6460606060606061,2.3,36.02850417181818,-119.28684154545455,199.0,770.0,2598.9299999998525,6424.629999999999
2011-05-31,38.0,58.94,1.5510526315789472,12.0,35.15607053815789,-118.25862589473684,214.0,780.0,2537.1999999998525,6460.42
2011-06-01,28.0,345.09000000000003,12.324642857142859,160.0,35.27685614678571,-118.67067045642857,211.0,772.0,2591.859999999853,6587.75
2011-06-02,30.0,210.37,7.012333333333333,160.0,35.68015549266667,-119.31095359266666,214.0,777.0,2735.9099999998525,6727.62
2011-06-03,23.0,48.98,2.129565217391304,19.0,35.009872970869566,-118.50263149304348,209.0,767.0,1634.8099999998526,6757.61
2011-06-04,20.0,42.51,2.1254999999999997,20.7,34.7749960665,-118.114564178,200.0,756.0,1300.0399999998526,6726.2699999999995
2011-06-05,22.0,248.22,11.282727272727273,220.0,34.81799968181818,-118.06809931818181,194.0,739.0,975.4299999998527,6776.91
2011-06-06,14.0,43.07,3.0764285714285715,30.0,35.05341642857143,-118.4784255,175.0,732.0,997.1799999998526,6797.42
2011-06-07,23.0,9.06,0.3939130434782609,1.0,36.07282029478261,-119.78677743,160.0,729.0,947.2999999998527,6488.86
2011-06-08,26.0,1850.0,71.15384615384616,1800.0,37.06219524346154,-120.22519189769231,158.0,730.0,2452.2099999998527,8296.789999999999
2011-06-09,37.0,416.59000000000003,11.25918918918919,299.0,36.64653663351351,-119.92654027918918,165.0,738.0,2658.429999999853,8686.5
2011-06-10,28.0,89.05,3.180357142857143,30.0,36.61959109857143,-119.89226162392858,170.0,741.0,2698.4999999998527,8745.33
2011-06-11,42.0,529.93,12.617380952380952,257.0,35.9547216147619,-119.03548094761904,192.0,745.0,3185.9199999998527,8354.8
2011-06-12,26.0,654.72,25.181538461538462,629.0,35.988183559999996,-119.49933117076922,196.0,741.0,3592.4199999998527,8983.29
2011-06-13,24.0,48.2,2.0083333333333333,28.0,36.81831381041666,-120.33763362958332,206.0,746.0,3597.5499999998524,8741.679999999998
2011-06-14,49.0,255.29,5.21,170.0,36.83050868693878,-119.95769763734693,232.0,786.0,3843.7799999998524,8941.39
2011-06-15,43.0,78.81,1.8327906976744186,34.5,37.45942728255814,-120.7428224860465,249.0,813.0,2072.589999999853,9002.9
2011-06-16,36.0,52.84,1.4677777777777778,10.0,37.02678635805555,-120.04056112972222,248.0,842.0,1708.8399999998526,9052.52
2011-06-17,30.0,28.369999999999997,0.9456666666666665,12.2,36.002516918666664,-119.267280796,250.0,863.0,1648.1599999998525,8328.07
2011-06-18,45.0,80.59,1.790888888888889,18.0,36.955587592444445,-120.30634703711112,253.0,889.0,1198.8199999998528,8396.82
2011-06-19,52.0,5466.0,105.11538461538461,5196.0,37.49885424576923,-120.48254399576923,279.0,912.0,6010.099999999853,13771.45
2011-06-20,40.0,646.39,16.15975,420.0,37.00661205825,-120.12818990000001,295.0,923.0,6608.2899999998535,14297.19
2011-06-21,47.0,3336.82,70.99617021276596,3147.0,37.19974088404255,-120.18802625297872,293.0,945.0,9689.819999999854,17184.36
2011-06-22,52.0,249.38,4.79576923076923,115.0,36.8035673075,-119.67574892307692,302.0,974.0,9860.389999999854,17388.15
2011-06-23,43.0,150.47,3.4993023255813953,52.0,36.89196068744186,-120.25219829976743,309.0,994.0,9958.019999999853,17417.949999999997
2011-06-24,58.0,1932.8600000000001,33.325172413793105,767.0,36.919061351551726,-120.26071103896552,337.0,1021.0,11862.509999999853,19060.379999999997
2011-06-25,50.0,138.68,2.7736,36.8,36.4406289956,-119.5732991556,342.0,1044.0,11920.599999999853,19132.739999999998
2011-06-26,48.0,645.1800000000001,13.441250000000002,575.0,36.887244861250004,-120.07140567333333,338.0,1064.0,7099.779999999853,18627.84
2011-06-27,60.0,1452.3200000000002,24.205333333333336,1200.0,36.804453087166664,-119.96279124066668,358.0,1095.0,7905.709999999853,19702.879999999997
2011-06-28,42.0,38.99,0.9283333333333333,10.0,35.88003661119048,-119.10909051309524,353.0,1109.0,4607.879999999853,19169.04
2011-06-29,26.0,27.1,1.0423076923076924,7.3,35.6781845,-119.20205858115385,327.0,1102.0,4385.599999999853,19174.82
2011-06-30,34.0,53.21,1.565,34.0,36.09806728764706,-119.74651306852941,318.0,1098.0,4288.339999999853,19169.09
2011-07-01,48.0,740.95,15.436458333333334,498.0,36.598481919166666,-120.02896335666667,308.0,1118.0,3096.429999999853,19564.95
2011-07-02,53.0,46.11,0.87,10.0,36.09822905226415,-119.43170477773585,311.0,1141.0,3003.8599999998532,19400.69
2011-07-03,80.0,324.43,4.055375,197.0,36.481687433000005,-119.875902334125,343.0,1198.0,2683.109999999853,19676.14
2011-07-04,152.0,194.03,1.2765131578947368,70.0,36.387333418881575,-119.73854453144737,435.0,1330.0,1424.8199999998526,19827.66
2011-07-05,69.0,319.77,4.634347826086956,118.0,36.43539704347826,-119.78182225927536,462.0,1377.0,1705.5999999998526,19899.21
2011-07-06,74.0,132.46,1.79,70.0,36.50955858743244,-119.7519184362162,510.0,1437.0,1810.9599999998527,19988.6
2011-07-07,54.0,172.84,3.200740740740741,108.0,36.77856681666667,-119.88803625518518,530.0,1468.0,1930.5899999998528,20152.379999999997
2011-07-08,45.0,20650.96,458.9102222222222,20500.0,36.86802055555555,-120.40226913844445,527.0,1487.0,21840.599999999853,38953.34
2011-07-09,57.0,1308.19,22.950701754385967,782.0,36.872130120701755,-119.98099264508772,531.0,1507.0,23102.67999999985,39844.94
2011-07-10,59.0,223.48000000000002,3.787796610169492,150.0,36.50900162423729,-119.68105546288136,510.0,1538.0,23001.72999999985,39979.369999999995
2011-07-11,47.0,219.11,4.661914893617022,86.0,36.87189275638298,-119.92779226489363,405.0,1543.0,23026.809999999852,39668.549999999996
2011-07-12,42.0,379.63,9.038809523809524,347.0,36.938859785714286,-120.14651445238096,378.0,1559.0,23086.669999999853,39393.46
2011-07-13,47.0,383.64,8.162553191489362,220.0,36.61693788170213,-119.76759140659574,351.0,1582.0,23337.849999999853,39728.9
2011-07-14,38.0,618.8000000000001,16.284210526315793,500.0,37.22884295026316,-120.33818642394736,335.0,1571.0,23783.809999999852,40092.409999999996
2011-07-15,32.0,3026.53,94.5790625,1418.0,38.2392410971875,-120.58662616687499,322.0,1560.0,6159.379999999855,43040.13
2011-07-16,42.0,199.58999999999997,4.752142857142856,150.0,36.89060457142857,-120.0523730052381,307.0,1566.0,5050.779999999855,43186.88
2011-07-17,35.0,135.94,3.884,97.5,36.42403415542857,-119.75277472714286,283.0,1571.0,4963.239999999854,43294.450000000004
2011-07-18,41.0,61.28,1.4946341463414634,30.0,36.31620651780488,-119.64781371,277.0,1567.0,4805.409999999855,43275.14
2011-07-19,36.0,210.39999999999998,5.844444444444444,78.8,36.387746666944444,-119.61065395694443,271.0,1551.0,4636.179999999855,38019.53999999999
2011-07-20,36.0,157.07,4.3630555555555555,80.0,37.037474735555556,-119.86409093416667,260.0,1547.0,4409.609999999854,37530.22
2011-07-21,56.0,15053.94,268.8203571428572,14100.0,37.30125368642857,-120.53265114660714,278.0,1556.0,18844.749999999854,49247.34
2011-07-22,41.0,249.87,6.094390243902439,194.0,37.13327990512195,-120.35064440926828,287.0,1545.0,16068.089999999856,49247.83
2011-07-23,49.0,680.41,13.885918367346939,489.0,36.872315816326534,-120.18647232857143,294.0,1551.0,16548.909999999854,49777.77
2011-07-24,51.0,222.91,4.3707843137254905,75.0,36.875977742941174,-119.84654024392157,310.0,1544.0,16635.879999999852,48067.82
2011-07-25,45.0,1940.6,43.12444444444444,1600.0,36.97249534577778,-119.93203537022222,314.0,1539.0,18515.199999999855,49869.74
2011-07-26,47.0,216.26,4.601276595744681,72.0,36.77934963829787,-120.06645263829786,325.0,1538.0,18521.059999999856,49440.82
2011-07-27,44.0,346.64,7.878181818181818,112.0,37.427291737272725,-120.50674998727273,333.0,1522.0,18710.629999999852,48335.14
2011-07-28,48.0,108.71000000000001,2.264791666666667,21.0,37.33342476854167,-120.36458875229168,325.0,1528.0,3765.3999999998546,48404.86
2011-07-29,58.0,130.96,2.2579310344827586,48.0,37.178576176206896,-120.07780442517242,342.0,1560.0,3646.4899999998547,48508.719999999994
2011-07-30,78.0,662.66,8.495641025641024,267.5,36.72569176551282,-119.49461580333333,371.0,1604.0,3628.7399999998543,49118.17
2011-07-31,56.0,1314.3799999999999,23.471071428571427,1069.0,37.35974188071429,-120.26342597839286,376.0,1612.0,4720.2099999998545,49691.6
2011-08-01,45.0,258.93,5.7540000000000004,150.0,37.82092589111111,-120.36407381733333,376.0,1604.0,3038.5399999998544,49904.42
2011-08-02,40.0,101.54,2.5385,67.0,37.696070393999996,-120.46911058875,369.0,1564.0,2923.819999999854,49681.53
2011-08-03,56.0,1389.32,24.809285714285714,665.0,37.06503981553571,-120.10891416857143,381.0,1468.0,3966.4999999998545,50876.82
2011-08-04,42.0,67.89,1.6164285714285715,18.0,37.19744547095238,-119.91876322714286,375.0,1441.0,3925.6799999998543,50624.939999999995
2011-08-05,33.0,90.1,2.73030303030303,45.0,36.88754472757576,-119.89937184515152,350.0,1400.0,3884.819999999854,50582.579999999994
2011-08-06,61.0,1222.16,20.035409836065575,1026.6,37.4164796209836,-120.27134140459016,333.0,1407.0,4444.319999999854,51631.9
2011-08-07,48.0,152.26,3.172083333333333,97.0,36.86533879666667,-119.95739555249999,325.0,1410.0,3282.1999999998543,31133.2
2011-08-08,40.0,89.23,2.23075,23.8,36.48963340775,-119.59162965825001,320.0,1393.0,3112.4999999998545,29914.24
2011-08-09,48.0,167.09,3.4810416666666666,121.0,36.50971792125,-119.94850247229168,328.0,1382.0,3178.0499999998547,29857.850000000002
2011-08-10,37.0,302.59999999999997,8.178378378378378,189.0,37.222651375675675,-120.2385633035135,309.0,1372.0,2091.3299999998544,29941.34
2011-08-11,38.0,177.04000000000002,4.658947368421053,140.0,37.51419776289474,-120.34389478657896,305.0,1368.0,2200.4799999998545,29738.75
2011-08-12,28.0,146.67000000000002,5.238214285714286,84.0,36.89646597178571,-120.07236721357143,300.0,1349.0,2257.0499999998547,29501.780000000002
2011-08-13,50.0,696.65,13.933,506.0,37.0798240624,-120.006394318,289.0,1361.0,1731.5399999998544,29579.63
2011-08-14,43.0,140.36,3.2641860465116284,60.0,37.136190503720925,-120.36204018069766,284.0,1372.0,1719.6399999998544,26693.46
2011-08-15,51.0,252.93,4.959411764705883,138.6,36.85743852294117,-120.14551602607844,295.0,1381.0,1883.3399999998544,26746.8
2011-08-16,37.0,423.14,11.436216216216216,215.0,37.0419596545946,-120.35943365432433,284.0,1383.0,2139.3899999998544,27034.0
2011-08-17,43.0,231.16,5.375813953488372,148.0,37.54597666837209,-120.49759042674418,290.0,1385.0,2067.9499999998548,27203.88
2011-08-18,43.0,2113.6600000000003,49.154883720930236,2076.0,36.81275624813953,-120.1254574160465,295.0,1392.0,4004.569999999855,29107.14
2011-08-19,36.0,45.47,1.2630555555555556,10.0,37.11549442583333,-120.4168662838889,303.0,1392.0,3903.3699999998544,28995.54
2011-08-20,42.0,165.84,3.948571428571429,46.4,37.331232060714285,-120.205505135,295.0,1378.0,3372.559999999855,14107.44
2011-08-21,31.0,41.519999999999996,1.3393548387096772,25.0,37.481643232903224,-120.4667083335484,283.0,1368.0,3273.7199999998547,13899.09
2011-08-22,49.0,1171.83,23.914897959183673,560.0,36.51611413836735,-119.59098160551021,281.0,1368.0,4192.619999999854,14390.509999999998
2011-08-23,49.0,238.85999999999999,4.87469387755102,147.0,36.566519321632654,-119.79734439020407,293.0,1366.0,4008.3399999998546,14406.46
2011-08-24,59.0,78.23,1.3259322033898306,19.5,37.33987860271187,-120.27606498864407,309.0,1380.0,3855.409999999855,12544.09
2011-08-25,39.0,5288.3099999999995,135.59769230769228,5230.0,36.3172283848718,-119.52923148717949,305.0,1372.0,7030.059999999854,17616.14
2011-08-26,30.0,59.31,1.977,12.0,37.38496925566666,-120.088038274,299.0,1358.0,7043.899999999854,17328.81
2011-08-27,70.0,3379.78,48.28257142857143,1784.0,36.04068546085715,-118.94440196142857,327.0,1380.0,10257.839999999855,20599.879999999997
2011-08-28,47.0,334.22,7.111063829787235,142.0,36.47564786319149,-119.44437760297873,343.0,1369.0,10550.539999999854,20803.14
2011-08-29,39.0,5966.12,152.9774358974359,5169.0,35.86314195,-119.15390868307692,333.0,1330.0,15344.829999999853,26106.6
2011-08-30,38.0,364.09,9.581315789473683,300.0,36.34785656157894,-119.58661366394738,322.0,1312.0,15470.059999999854,25156.309999999998
2011-08-31,27.0,28.29,1.0477777777777777,11.5,36.04210715222222,-119.48332446481481,290.0,1294.0,15420.119999999855,24925.670000000002
2011-09-01,38.0,214.1,5.63421052631579,120.0,37.602229087894735,-120.60290650894737,289.0,1292.0,10345.909999999856,25038.23
2011-09-02,47.0,1289.77,27.44191489361702,1150.0,37.76259455042553,-120.7738427848936,306.0,1283.0,11576.369999999853,24938.68
2011-09-03,49.0,2416.63,49.31897959183674,1528.0,36.721206702857145,-119.78600097285714,285.0,1290.0,10613.219999999856,27287.420000000002
2011-09-04,47.0,3889.77,82.76106382978723,3128.0,37.278686595531916,-119.99073060021276,285.0,1304.0,14168.769999999855,31087.09
2011-09-05,42.0,450.79,10.733095238095238,345.0,37.74064939071428,-120.8113154542857,288.0,1285.0,8653.439999999855,30315.72
2011-09-06,38.0,121.58,3.1994736842105262,36.0,36.57033520157895,-119.71141325736842,288.0,1275.0,8410.929999999855,30285.04
2011-09-07,37.0,211.04,5.703783783783783,63.0,37.386056567567564,-120.39644183783784,298.0,1272.0,8593.679999999855,30406.850000000002
2011-09-08,53.0,81.82,1.5437735849056602,20.11,37.371768951698115,-119.83949324301886,313.0,1277.0,8461.399999999854,30321.58
2011-09-09,53.0,1240.4099999999999,23.40396226415094,1122.0,36.80409828924528,-119.62950260377359,319.0,1293.0,8412.039999999855,31259.39
2011-09-10,99.0,53652.130000000005,541.9407070707072,25577.0,36.87596968838384,-119.88360535767676,369.0,1354.0,59647.53999999986,84734.48000000001
2011-09-11,93.0,482.93,5.192795698924732,380.0,38.255061665053766,-119.96157771010752,415.0,1419.0,56240.699999999866,85070.74
2011-09-12,78.0,44.58,0.5715384615384616,14.0,39.294932151282055,-120.52003714935897,451.0,1447.0,55834.48999999987,84418.67000000001
2011-09-13,131.0,6958.49,53.11824427480916,5353.0,38.0681010291603,-120.00696609984732,544.0,1535.0,62671.39999999986,91236.80000000002
2011-09-14,99.0,169.57999999999998,1.7129292929292927,83.0,38.60918202232323,-120.47441830282828,606.0,1583.0,62629.939999999864,91153.45
2011-09-15,49.0,23.51,0.479795918367347,2.75,37.41317566020408,-120.0012089367347,602.0,1595.0,62571.62999999986,90753.82
2011-09-16,36.0,43.99,1.2219444444444445,12.9,37.840219509166666,-120.38283387027779,585.0,1588.0,61375.20999999986,90566.65
2011-09-17,46.0,658.0,14.304347826086957,634.0,38.08459204108696,-120.96242805804347,532.0,1591.0,8381.079999999854,89110.99
2011-09-18,37.0,15.19,0.4105405405405405,2.0,37.76991238405405,-120.67338925243243,476.0,1592.0,7913.339999999854,89080.71
2011-09-19,42.0,183.57,4.3707142857142856,150.0,37.05037520095238,-120.06131418761905,440.0,1592.0,8052.329999999854,89098.44
2011-09-20,40.0,102.27000000000001,2.55675,36.0,37.64269463875,-120.52819412250001,349.0,1601.0,1196.1099999998544,89159.19
2011-09-21,29.0,68.07000000000001,2.3472413793103453,24.0,36.807843915862065,-120.05177070482759,279.0,1581.0,1094.5999999998544,88055.43000000001
2011-09-22,25.0,45.69,1.8276,20.0,36.349739138,-119.52503359119999,255.0,1557.0,1116.7799999998545,87862.26000000001
2011-09-23,55.0,7599.24,138.168,5050.0,36.375158207272726,-119.79380653272727,274.0,1553.0,8672.029999999853,95383.27
2011-09-24,53.0,959.5500000000001,18.10471698113208,541.0,37.820649278301886,-120.59478109245283,281.0,1567.0,8973.579999999854,91054.51
2011-09-25,34.0,1132.09,33.29676470588235,1100.0,37.02679008470588,-119.62752326441176,278.0,1571.0,10090.479999999854,92127.29
2011-09-26,19.0,11.43,0.601578947368421,2.0,36.89641036263158,-120.04290980105263,255.0,1520.0,9918.339999999855,88758.94
2011-09-27,31.0,55.36,1.7858064516129033,26.0,37.22989244419355,-120.10141573806452,246.0,1504.0,9871.429999999853,88480.08
2011-09-28,30.0,22.27,0.7423333333333333,5.0,37.986111466666664,-121.06736885933333,247.0,1495.0,9825.629999999854,82536.23000000001
2011-09-29,24.0,21.92,0.9133333333333334,3.0,37.010720004583334,-120.20211867124999,246.0,1481.0,9801.859999999853,82194.06000000001
2011-09-30,39.0,149.16,3.8246153846153845,40.0,36.27099938102564,-119.19406745307693,230.0,1493.0,2351.779999999854,82314.93000000001
2011-10-01,47.0,2264.3799999999997,48.178297872340416,2134.2,37.11839143042553,-119.67469968787233,224.0,1502.0,3656.6099999998537,84365.21
2011-10-02,29.0,36.42,1.2558620689655173,10.0,36.73991158965517,-120.05064926103448,219.0,1484.0,2560.939999999854,83111.86
2011-10-03,29.0,23.5,0.8103448275862069,5.0,36.877277249655165,-120.08237434275863,229.0,1464.0,2573.0099999998542,80718.73
2011-10-04,14.0,18.89,1.3492857142857144,7.0,36.692437,-119.60549650857142,212.0,1431.0,2536.539999999854,76847.85
2011-10-05,7.0,43.0,6.142857142857143,40.0,36.58013560285714,-119.99390879428572,189.0,1396.0,2557.269999999854,76440.06
2011-10-06,6.0,2.33,0.38833333333333336,1.0,33.77904837,-117.56686922166666,171.0,1364.0,2537.679999999854,76320.81
2011-10-07,14.0,26.13,1.8664285714285713,12.0,36.992406635,-120.46908561142857,146.0,1341.0,2414.649999999854,76135.90000000001
2011-10-08,23.0,8.01,0.3482608695652174,1.5,37.36725204347826,-120.2797494347826,122.0,1311.0,158.27999999985448,76062.09
2011-10-09,19.0,9.3,0.48947368421052634,1.7,36.87050529789474,-120.07105436210527,112.0,1277.0,131.15999999985448,74830.98
2011-10-10,15.0,2.96,0.19733333333333333,1.0,35.22348806666666,-118.76223973333335,98.0,1193.0,110.61999999985449,21181.809999999998
2011-10-11,13.0,7.68,0.5907692307692307,2.0,36.34686991461538,-119.41580095692308,97.0,1113.0,99.40999999985448,20706.559999999998
2011-10-12,17.0,36.66,2.156470588235294,19.0,35.05980026823529,-118.21241659470589,107.0,1052.0,93.06999999985447,20698.64
2011-10-13,19.0,24.38,1.283157894736842,12.1,35.51464411105263,-119.22348972526316,120.0,940.0,115.11999999985449,13764.529999999999
2011-10-14,13.0,2.95,0.22692307692307695,1.5,35.34145824769231,-119.05115054769232,119.0,854.0,91.93999999985449,13597.9
2011-10-15,16.0,27.69,1.730625,22.0,35.497109784375,-118.9523444025,112.0,821.0,111.61999999985449,13602.079999999998
2011-10-16,14.0,3.62,0.25857142857142856,1.5,37.26079284142857,-119.41664616642858,107.0,799.0,105.93999999985448,13561.71
2011-10-17,19.0,4.81,0.2531578947368421,1.0,36.791978607894734,-119.55984691210527,111.0,772.0,107.78999999985447,12908.519999999999
2011-10-18,15.0,24.76,1.6506666666666667,20.0,36.031419103999994,-119.58992815533334,113.0,750.0,124.86999999985449,12918.089999999998
2011-10-19,9.0,2.1700000000000004,0.24111111111111116,1.0,36.59711260444445,-120.19044634555556,105.0,717.0,90.37999999985449,12736.689999999999
2011-10-20,8.0,6.1499999999999995,0.7687499999999999,5.0,35.54674670875,-118.742795625,94.0,685.0,72.14999999985449,12640.569999999998
2011-10-21,11.0,39.220000000000006,3.565454545454546,33.0,35.921641687272725,-118.87335767636364,92.0,667.0,108.41999999985448,12611.72
2011-10-22,18.0,125.94,6.996666666666666,40.0,36.353195938333336,-119.43709470388889,94.0,660.0,206.6699999998545,12691.969999999998
2011-10-23,16.0,86.23,5.389375,35.0,35.83312761125,-119.189677805625,96.0,621.0,289.27999999985445,5178.959999999999
2011-10-24,10.0,2.02,0.202,0.7,37.109814411,-119.584236111,87.0,578.0,286.4899999998545,4221.429999999999
2011-10-25,13.0,12.29,0.9453846153846153,2.5,37.50816174384615,-120.32483781153846,85.0,557.0,274.01999999985446,3101.6299999999997
2011-10-26,22.0,257.75,11.715909090909092,190.0,36.44214406545455,-119.86966170727273,98.0,560.0,529.5999999998544,3347.95
2011-10-27,20.0,24.250000000000004,1.2125000000000001,16.0,36.078875539,-119.459719389,110.0,549.0,547.6999999998545,3316.8399999999997
2011-10-28,20.0,10.59,0.5295,7.0,36.7026696835,-120.0087104555,119.0,539.0,519.0699999998544,3305.1599999999994
2011-10-29,31.0,39.98,1.2896774193548386,13.0,36.64028065967742,-119.82276030129032,132.0,546.0,433.10999999985444,3323.2199999999993
2011-10-30,21.0,5.31,0.25285714285714284,1.0,36.14227649714286,-119.57526567190477,137.0,528.0,352.1899999998545,3179.37
2011-10-31,22.0,34.52,1.5690909090909093,9.9,36.61155809090909,-119.60249890409091,149.0,503.0,384.6899999998544,949.51
2011-11-01,36.0,322.83,8.9675,150.0,37.73647861722222,-120.71167969138888,172.0,510.0,695.2299999998545,1235.92
2011-11-02,47.0,98.54,2.0965957446808514,26.0,36.21499870680851,-119.46386703787235,197.0,528.0,536.0199999998545,1310.96
2011-11-03,33.0,306.85,9.298484848484849,250.0,37.64132710424242,-120.38951684515152,210.0,547.0,818.6199999998546,1598.92
2011-11-04,12.0,8.64,0.7200000000000001,5.0,36.94117333333333,-120.1274817775,202.0,552.0,816.6699999998546,1564.56
2011-11-05,6.0,2.23,0.37166666666666665,1.0,37.261888111666664,-120.19029746333332,177.0,552.0,778.9199999998544,1564.46
2011-11-06,5.0,0.14,0.028000000000000004,0.1,36.483934866000006,-119.67607462200002,161.0,543.0,773.7499999998546,1538.47
